Biometry_ID,Region,Period,SpecificChronology,ChronGeneral,Chron,Excluded_from_NISP,Site.name,Area,SiteID,TaxonName,Taxon,Element,ElementName,GL,GLl,GLm,Bp,Dp,SD,DD_shaft,Dl,Bd,Dd,BT,HT,HTC,GLpe,BatF,Dc,GB,BFd,BFp,Comments,AnalysisEdits,Individual,IndiDuplicate,MeasurementPrecision,TaxonGroup
4308,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Pig,S,RA,Radius,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
4309,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Pig,S,RA,Radius,NA,NA,NA,24,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
4310,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Pig,S,RA,Radius,NA,NA,NA,21,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small but appears in publication like this,NA,NA,1,Pig
4311,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Pig,S,RA,Radius,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
4312,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Pig,S,RA,Radius,NA,NA,NA,29,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
4468,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Pig,S,RA,Radius,NA,NA,NA,28.6,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
4469,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Pig,S,RA,Radius,NA,NA,NA,29,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
4470,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Pig,S,RA,Radius,NA,NA,NA,26,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
4471,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Pig,S,RA,Radius,NA,NA,NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
4593,North,Bronze Age,BA.M,BM-R,BA.Middle,NA,Muraiola,NA,13,Pig,S,RA,Radius,NA,NA,NA,NA,NA,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
4594,North,Bronze Age,BA.M,BM-R,BA.Middle,NA,Muraiola,NA,13,Pig,S,RA,Radius,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
4694,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Pig,S,RA,Radius,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
4815,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Pig,S,RA,Radius,NA,NA,NA,NA,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
5816,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Pig,S,RA,Radius,142,NA,NA,NA,NA,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
6059,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Pig,S,RA,Radius,NA,NA,NA,NA,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
6063,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Pig,S,RA,Radius,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
7885,North,Bronze Age,BA.M,BM-R,BA.Middle,NA,Nogarole Rocca,I Camponi,17,Pig,S,RA,Radius,NA,NA,NA,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
7886,North,Bronze Age,BA.M,BM-R,BA.Middle,NA,Nogarole Rocca,I Camponi,17,Pig,S,RA,Radius,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
7887,North,Bronze Age,BA.M,BM-R,BA.Middle,NA,Nogarole Rocca,I Camponi,17,Pig,S,RA,Radius,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
7942,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small but appears in publication like this,NA,NA,1,Pig
7943,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small but appears in publication like this,NA,NA,1,Pig
7944,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small but appears in publication like this,NA,NA,1,Pig
7945,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small but appears in publication like this,NA,NA,1,Pig
7946,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small but appears in publication like this,NA,NA,1,Pig
7947,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small but appears in publication like this,NA,NA,1,Pig
7948,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small but appears in publication like this,NA,NA,1,Pig
7949,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7950,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7951,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7952,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7953,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7954,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7955,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7956,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7957,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7958,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7959,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7960,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7961,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7962,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7963,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7964,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7965,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7966,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7967,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
7968,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Pig,S,RA,Radius,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
8646,Veneto,Bronze Age,BA.R,BM-R,BA.Late,NA,Campestrin,NA,149,Pig,S,RA,Radius,NA,NA,NA,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
8716,Veneto,Bronze Age,BA.R,BM-R,BA.Late,NA,Amolara,NA,150,Pig,S,RA,Radius,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pig
9169,Veneto,Bronze Age,BA.R,BM-R,BA.Late,NA,Terranegra,Depellegrin & Tecchiati - BR,61,Pig,S,RA,Radius,NA,NA,NA,25,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9170,Veneto,Bronze Age,BA.R,BM-R,BA.Late,NA,Terranegra,Depellegrin & Tecchiati - BR,61,Pig,S,RA,Radius,NA,NA,NA,26.2,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9171,Veneto,Bronze Age,BA.R,BM-R,BA.Late,NA,Terranegra,Depellegrin & Tecchiati - BR,61,Pig,S,RA,Radius,NA,NA,NA,27.1,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9172,Veneto,Bronze Age,BA.R,BM-R,BA.Late,NA,Terranegra,Depellegrin & Tecchiati - BR,61,Pig,S,RA,Radius,NA,NA,NA,28,NA,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9173,Veneto,Bronze Age,BA.R,BM-R,BA.Late,NA,Terranegra,Depellegrin & Tecchiati - BR,61,Pig,S,RA,Radius,NA,NA,NA,26.3,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9174,Veneto,Iron Age,IA1-IA2,IA1,IA.Mid,NA,Terranegra,Depellegrin & Tecchiati - IA,156,Pig,S,RA,Radius,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9175,Veneto,Iron Age,IA1-IA2,IA1,IA.Mid,NA,Terranegra,Depellegrin & Tecchiati - IA,156,Pig,S,RA,Radius,NA,NA,NA,31.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9176,Veneto,Iron Age,IA1-IA2,IA1,IA.Mid,NA,Terranegra,Depellegrin & Tecchiati - IA,156,Pig,S,RA,Radius,NA,NA,NA,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9177,Veneto,Iron Age,IA1-IA2,IA1,IA.Mid,NA,Terranegra,Depellegrin & Tecchiati - IA,156,Pig,S,RA,Radius,NA,NA,NA,30.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9178,Veneto,Iron Age,IA1-IA2,IA1,IA.Mid,NA,Terranegra,Depellegrin & Tecchiati - IA,156,Pig,S,RA,Radius,NA,NA,NA,30.7,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9179,Veneto,Iron Age,IA1-IA2,IA1,IA.Mid,NA,Terranegra,Depellegrin & Tecchiati - IA,156,Pig,S,RA,Radius,NA,NA,NA,29.7,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9295,Friuli,Bronze Age-Iron Age,BA.F-IA0,BRF-IA0,BA.L-EIA,NA,Gradisca,Final Bronze Age - Early Iron Age,168,Pig,S,RA,Radius,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9353,Friuli,Iron Age,IA0,IA1,IA.Early,NA,Gradisca,Iron Age I,169,Pig,S,RA,Radius,NA,NA,NA,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9354,Friuli,Iron Age,IA0,IA1,IA.Early,NA,Gradisca,Iron Age I,169,Pig,S,RA,Radius,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9409,Friuli,Iron Age,IA2,IA2,IA.Late,NA,Gradisca,Iron Age II,170,Pig,S,RA,Radius,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9410,Friuli,Iron Age,IA2,IA2,IA.Late,NA,Gradisca,Iron Age II,170,Pig,S,RA,Radius,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9432,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Pig,S,RA,Radius,NA,NA,NA,29.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petrucci,NA,NA,NA,NA,Pig
9835,Friuli,Roman,Rom,Early,Roman.Early,Rit,Montereale Valcellina,*US 581/583/606 - Reppublican pits,200,Pig,S,RA,Radius,NA,NA,NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9942,Veneto,Roman,Rom.M-L,Mid-Late,Roman.Mid-Late,NA,Oderzo,Pozzo romano - all strata (1st-4th c AD),214,Pig,S,RA,Radius,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9943,Veneto,Roman,Rom.M-L,Mid-Late,Roman.Mid-Late,NA,Oderzo,Pozzo romano - all strata (1st-4th c AD),214,Pig,S,RA,Radius,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9944,Veneto,Roman,Rom.M-L,Mid-Late,Roman.Mid-Late,NA,Oderzo,Pozzo romano - all strata (1st-4th c AD),214,Pig,S,RA,Radius,138,NA,NA,28,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
9945,Veneto,Roman,Rom.M-L,Mid-Late,Roman.Mid-Late,NA,Oderzo,Pozzo romano - all strata (1st-4th c AD),214,Pig,S,RA,Radius,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
10176,Veneto,Roman,Rom.M-L,Mid-Late,Roman.Mid-Late,NA,Altino,Riedel 1985,56,Pig,S,RA,Radius,NA,NA,NA,24.3,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
10288,Friuli,Roman,Rom.Late,Late,Roman.Late,NA,Aquileia,area a est del foro - Riedel 1994,175,Pig,S,RA,Radius,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
10757,Friuli,Roman,Rom.Mid,Mid,Roman.Mid,NA,Trieste,Crosada - Phase 3,236,Pig,S,RA,Radius,NA,NA,NA,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
10781,Friuli,Roman,Rom,Mid,Roman.Mid,Rit,Trieste,*Crosada - Phase 4c,178,Pig,S,RA,Radius,NA,NA,NA,28.3,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
11253,Friuli,Roman,Rom.Late,Late,Roman.Late,NA,Udine,Late Roman,246,Pig,S,RA,Radius,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
11254,Friuli,Roman,Rom.Late,Late,Roman.Late,NA,Udine,Late Roman,246,Pig,S,RA,Radius,NA,NA,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
11255,Friuli,Roman,Rom.Late,Late,Roman.Late,NA,Udine,Late Roman,246,Pig,S,RA,Radius,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
11319,Friuli,Bronze Age,BA.R-F,BRF-IA0,BA.Late,NA,Udine,'Late Bronze Age',247,Pig,S,RA,Radius,NA,NA,NA,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
11320,Friuli,Bronze Age,BA.R-F,BRF-IA0,BA.Late,NA,Udine,'Late Bronze Age',247,Pig,S,RA,Radius,NA,NA,NA,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
11345,Friuli,Bronze Age,BA.R,BRF-IA0,BA.Late,NA,Rividischia,Cjamps dai Cjastilirs,248,Pig,S,RA,Radius,NA,NA,NA,26.4,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
11625,Veneto,Roman,Rom.Late,Late,Roman.Late,NA,Torcello,Late Antique II-VII / II-VI 5th-7th c. AD,257,Pig,S,RA,Radius,NA,NA,NA,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
11638,Veneto,Roman,Rom.Late,Late,Roman.Late,NA,Torcello,Late Antique II-VII / II-VI 5th-7th c. AD,257,Pig,S,RA,Radius,NA,NA,NA,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
12437,South,Roman,Rom.Early,Early,Roman.Early,NA,Calvatone,Wilkens - Bio data from academia,253,Pig,S,RA,Radius,NA,NA,NA,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
12438,South,Roman,Rom.Early,Early,Roman.Early,NA,Calvatone,Wilkens - Bio data from academia,253,Pig,S,RA,Radius,NA,NA,NA,29.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
12439,South,Roman,Rom.Early,Early,Roman.Early,NA,Calvatone,Wilkens - Bio data from academia,253,Pig,S,RA,Radius,NA,NA,NA,26.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
NA,South,Bronze Age,BA.R,BM-R,BA.Late,NA,Monterenzio Vecchio,NA,446,Pig,S,RA,Radius,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,27.4,NA,NA,NA,NA,NA,NA,Pig
NA,South,Bronze Age,BA.R,BM-R,BA.Late,NA,Monterenzio Vecchio,NA,446,Pig,S,RA,Radius,NA,NA,NA,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
NA,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Case Missiroli,NA,453,Pig,S,RA,Radius,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
124,Veneto,Bronze Age,BA.R-F,BRF-IA0,BA.Late,NA,Fondo Paviani,Riedel 1979 - Recent/Final,21,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
379,South,Iron Age,IA1,IA1,IA.Mid,NA,Marzabotto,US 27/29,69,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
380,South,Iron Age,IA1,IA1,IA.Mid,NA,Marzabotto,US 27/29,69,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
381,South,Iron Age,IA1,IA1,IA.Mid,NA,Marzabotto,US 27/29,69,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
382,South,Iron Age,IA2,IA2,IA.Late,NA,Casale di Rivalta,NA,71,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
383,South,Iron Age,IA2,IA2,IA.Late,NA,Marzabotto,US 8,78,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
384,South,Iron Age,IA2,IA2,IA.Late,NA,Marzabotto,US 8,78,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
455,North,Iron Age,IA2,IA2,IA.Late,NA,Colognola ai Colli,NA,54,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
456,North,Iron Age,IA2,IA2,IA.Late,NA,Colognola ai Colli,NA,54,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
457,North,Iron Age,IA2,IA2,IA.Late,NA,Colognola ai Colli,NA,54,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
458,North,Iron Age,IA2,IA2,IA.Late,NA,Colognola ai Colli,NA,54,Pig,S,TI,Tibia,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pig
